A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A14,Class
c,39,2.9166257870930323,y,g,no_cc,t,2.561818887728953,t,784,f,f,95308,1
b,30,6.949818861265426,y,g,no_cc,t,0.5211240140417384,t,317,f,f,70113,0
c,36,8.601223971892045,u,p,no_cc,t,1.9225566382240626,f,588,t,f,72999,0
b,66,7.7985098889334985,u,p,no_cc,v,2.438335343106322,f,713,f,t,75878,0
c,53,0.39618825348357145,u,g,no_cc,v,3.2611212977273625,f,534,t,t,56343,0
b,29,4.805069472578289,y,g,cc,v,4.752655262931017,t,715,f,f,78219,0
a,58,1.0493017841817487,u,p,no_cc,v,3.0032553327417792,f,798,t,t,55186,1
b,36,2.4204501586252745,y,g,no_cc,t,3.717969580882799,f,414,f,f,56966,0
b,29,9.866625932671464,u,p,no_cc,t,2.5313302974760137,f,533,f,t,53769,0
c,26,1.4249554290151323,y,p,no_cc,t,3.170520156881657,t,839,t,f,139932,1
a,24,4.988881534513561,u,p,no_cc,v,0.35466108066886715,f,310,f,f,146264,1
b,45,6.181557343181191,y,g,cc,t,1.271957904209235,f,505,f,f,125423,1
b,31,7.024649705441039,u,g,no_cc,t,1.8092654660256935,t,546,f,t,73218,0
a,48,5.5964868348691414,y,g,no_cc,t,2.362466775032568,t,426,t,t,39229,0
a,69,0.09770847419183659,u,p,no_cc,t,0.22824372751191868,t,446,f,f,95209,0
b,36,3.2646130824399187,y,g,cc,v,0.7001204877665884,t,417,f,f,47877,0
a,64,5.1771164338471145,y,g,cc,v,1.3840715389565288,t,681,t,t,78001,0
a,33,0.8786649914483335,y,p,no_cc,t,4.8576634545052535,f,711,t,t,117137,1
b,22,3.5062693120918076,y,p,cc,t,1.6567350355152537,t,662,f,f,58084,0
d,52,0.33203108791366565,y,p,cc,t,2.4102052905604125,f,808,t,t,101780,1
c,29,0.7857849715502074,y,g,cc,t,0.9804885636919647,f,436,f,t,112892,1
d,42,3.9692327620159604,y,p,cc,v,3.0539003553788415,f,474,t,f,36806,0
d,69,1.3271575404306035,u,g,cc,v,1.4034160775798714,t,588,t,f,108635,0
d,38,5.675408482615581,u,p,cc,t,1.0349628921921339,t,780,t,f,130177,1
c,53,6.894649691372657,y,p,no_cc,v,2.582863142229895,f,318,f,f,57034,0
b,40,8.005866991090828,u,p,cc,v,0.027528995802104106,t,494,f,t,60317,0
d,33,2.0015024424481007,y,g,no_cc,v,0.03832016324612664,t,629,f,f,75468,0
d,56,1.6748258225906976,y,g,no_cc,t,1.0953440455092889,t,474,t,f,39094,0
a,62,1.0456784033440025,u,p,no_cc,v,0.1836068125041057,t,748,f,t,77796,0
c,59,6.364302495436367,y,p,cc,t,0.5401287706534569,t,653,f,f,30589,0
a,56,7.064757264869011,y,g,no_cc,v,1.694303246693758,t,798,f,t,77221,0
a,31,0.3158614482564204,u,p,cc,t,4.012928397899064,t,440,t,t,144855,0
c,48,9.362122462436899,y,p,cc,t,2.860243216846504,t,392,f,f,21657,0
c,22,0.5197128365147241,u,g,cc,t,2.563338629782082,f,538,t,f,118300,1
c,52,5.412963353010705,y,g,no_cc,v,1.4674441160406082,t,504,f,f,137229,0
d,40,7.090605194509164,u,p,cc,t,4.658768597164082,t,732,t,f,59531,0
d,46,8.709691237460856,y,p,cc,t,1.9850752061859582,f,544,f,f,72227,0
d,60,7.140869321324278,u,p,no_cc,v,0.43546383397885746,f,616,t,t,23164,0
c,28,8.017280830697919,u,g,no_cc,t,3.0853325805890064,t,594,f,t,113078,0
d,35,3.3945019254280604,y,g,no_cc,t,0.569191967383007,t,581,t,t,103973,0
c,64,8.148251137465122,y,g,cc,t,1.7261157140084604,f,316,t,f,61247,0
d,29,0.8011484638467514,u,p,cc,v,2.537059693589044,f,370,t,t,124041,1
a,26,8.948166560605276,y,g,no_cc,t,4.371112623425879,f,568,f,f,39601,0
d,27,5.475923761537363,y,p,no_cc,v,2.467732901700593,f,624,f,f,113966,1
d,61,8.172977699624937,u,p,no_cc,t,3.5112938301583214,f,604,f,t,70599,0
d,34,4.523182845183001,u,p,cc,t,4.964084194995352,f,750,t,f,91545,1
c,55,6.4357769519652495,u,g,cc,v,0.6574455994899081,f,306,f,f,135295,1
d,24,5.264026609361132,u,p,no_cc,t,1.3736576275975976,t,613,t,f,24552,0
b,63,7.315895217553319,u,p,cc,t,1.972880377988232,f,402,f,f,136452,0
b,30,0.8162998203058958,y,p,no_cc,v,2.109140892694157,t,492,t,t,29417,0
d,57,0.603520839905638,u,g,cc,t,2.0551053763277287,f,828,f,t,78579,1
d,59,2.4710323401014644,u,g,cc,t,4.538055012782775,f,470,t,t,127525,1
b,26,1.5954468011318834,y,p,cc,t,3.570163222334282,f,836,t,t,88207,1
c,67,8.717835665922017,u,p,no_cc,v,3.039526070453519,t,550,t,f,92055,0
c,44,2.192139873580443,u,g,no_cc,v,1.5468635893139104,t,686,f,f,122266,1
d,19,9.758652558191313,y,p,cc,v,4.118951921106474,f,506,t,t,98270,0
c,22,3.3689579177110685,y,p,cc,v,4.775302557424944,f,840,t,t,131426,1
c,46,1.8211791568869928,y,g,cc,v,4.105991412751132,t,715,f,t,137865,1
d,54,7.896985071424791,y,g,no_cc,v,0.00782552595736452,t,679,t,f,23722,0
b,55,6.587077755008761,u,g,cc,v,3.182006850917035,f,443,f,f,90442,1
d,36,4.98195716453139,u,p,cc,v,0.2556769072105036,f,324,t,f,115632,1
a,25,5.553635509376313,y,p,cc,v,1.2880361016686093,t,372,f,t,60031,0
d,65,7.192017782722639,y,g,no_cc,t,0.29762350173885843,f,392,t,t,99235,0
d,62,2.2845474133129873,y,g,no_cc,v,3.0189772647469386,f,804,t,f,41438,1
b,18,9.963339160567418,u,p,cc,v,3.4329495674630337,f,635,f,f,78819,0
d,39,9.747931621467831,y,g,no_cc,t,0.5724381903295256,f,724,t,t,63856,0
a,69,6.503256863469369,u,p,no_cc,v,1.9191944152248974,t,798,t,f,53576,0
c,34,1.9954245092914513,y,p,no_cc,t,2.2811825447777103,t,663,t,f,61938,0
c,24,6.802282424312914,u,p,cc,t,1.845265108804583,t,498,f,f,69028,0
b,42,0.7219840897917584,y,p,cc,t,0.6051250024259652,t,712,t,f,79807,0
b,62,0.30652502205806065,u,p,cc,t,2.0947389509373773,f,638,f,f,69877,1
b,21,2.576828885112137,u,g,no_cc,t,3.7558902390420905,t,728,t,f,117783,1
c,53,4.626229567393163,y,g,cc,v,0.35503832266627733,t,438,t,t,63461,0
a,23,8.682725054083805,u,g,no_cc,v,0.40090007040951725,f,841,f,t,113474,1
c,48,7.271690697663081,u,g,cc,t,1.773856459179921,t,356,t,t,60469,0
d,36,7.42706521199981,u,p,no_cc,v,4.708628558094626,t,531,f,f,103136,0
a,61,4.2549333444807536,y,p,no_cc,v,3.3428632336145703,t,734,t,t,40435,0
b,56,3.4593499254696294,u,g,cc,t,3.393349783362824,t,683,f,t,104117,1
c,44,3.7103876298460268,y,p,no_cc,t,1.8095999541893248,t,493,f,t,34191,0
d,27,9.876495637360579,u,g,no_cc,t,2.9683039560426923,f,833,f,t,104726,1
c,43,0.4010919141248248,u,p,no_cc,v,0.05065592013871689,f,817,t,t,143658,1
d,36,8.670314961224486,u,g,cc,t,3.180480232047711,f,484,t,t,135660,0
b,56,5.786754085723934,u,p,cc,v,4.566434737881184,t,591,f,t,47386,0
a,20,4.386154191895905,y,g,cc,v,3.062867341724096,t,634,f,f,51721,0
c,62,7.252576604151365,u,p,cc,t,4.368492967331726,t,415,t,t,74786,0
b,30,4.866689414247029,y,g,cc,v,3.619865277330469,t,348,t,t,33704,0
b,67,8.734232380816605,y,g,cc,v,0.6027920820184512,t,381,f,f,76635,0
c,45,9.007018640112586,y,g,no_cc,v,4.512266536429209,f,632,t,f,22123,0
d,37,4.217209268734554,y,g,no_cc,t,0.3322192217788744,f,634,f,t,110710,1
a,45,2.768277972350516,u,g,cc,v,2.6698373627388188,t,831,t,t,129837,1
c,25,5.923503285933622,u,p,no_cc,t,0.7106856189672883,f,520,f,f,134912,1
b,58,9.12363345616691,y,g,cc,t,0.05853305365452033,t,622,t,f,82993,0
d,56,2.106621890056666,y,p,no_cc,t,2.110171300638195,f,302,t,f,132752,1
a,18,6.229665835634828,u,p,cc,t,1.4752035382707813,t,505,f,t,100122,0
a,20,6.3156022009252055,y,g,cc,t,2.430002468988015,f,339,t,f,117512,1
a,30,7.33113022415281,u,p,no_cc,v,2.885999433672754,t,358,f,t,45416,0
a,45,1.315676851272598,y,g,no_cc,v,0.2186953615447368,t,806,f,f,21814,0
a,66,7.158249646820885,y,p,no_cc,v,0.6150164756187282,f,421,t,f,98537,0
c,42,9.09032520665641,u,g,cc,v,2.7932119822521266,t,778,f,t,70258,0
a,50,1.7968310887024197,y,p,no_cc,t,1.7158367658632911,t,395,f,f,36508,0
c,55,2.3754332492387764,y,g,cc,v,3.64586743774724,t,713,t,t,105166,1
d,23,9.713950940416396,u,g,cc,v,3.2614582429596983,f,534,t,f,98916,0
c,61,1.8097695270948977,y,p,cc,v,4.228021814949534,t,361,t,t,133710,0
d,62,8.543850933695792,y,g,cc,v,3.4624641333461263,f,555,f,f,55699,0
a,49,4.922778564480348,u,g,cc,t,2.149655386950741,f,647,f,t,66335,1
c,62,2.4723107440317706,u,g,no_cc,t,3.364833111972162,t,423,f,f,66806,0
b,64,8.707499012725114,y,p,cc,t,1.3769058712770925,t,781,t,f,97853,0
c,38,4.453052550026655,u,p,no_cc,v,1.5315674938910635,f,616,f,t,83768,1
c,33,5.148173539296902,y,p,no_cc,t,3.9449257996039666,f,803,f,t,55739,1
a,38,3.5923336939976567,y,g,no_cc,v,2.2320975820079108,t,347,t,f,54785,0
b,28,5.9295085143492745,u,g,cc,v,3.9919017025917625,f,708,f,f,51980,1
c,54,1.6352387258502277,y,g,cc,v,4.112111868341392,f,435,t,f,109335,1
a,53,3.910815366517607,y,g,cc,v,4.287811688306419,t,500,t,f,120719,0
b,52,9.694123223352875,u,g,no_cc,t,4.583176179206037,f,549,t,t,114702,0
c,36,2.5813343270112754,y,g,no_cc,t,2.154926102566481,t,613,f,f,105016,1
b,37,6.567366645412922,u,p,cc,v,1.594334091605694,t,667,t,t,21609,0
d,35,3.251900642246949,y,g,no_cc,t,2.910993732970569,f,728,t,t,86253,1
b,64,7.734731256866007,y,g,no_cc,t,1.855862117188138,f,779,t,t,105481,1
a,58,1.3087366071834983,y,g,no_cc,t,3.0053708340011647,f,613,f,t,111128,1
d,66,9.698210450785448,u,p,cc,v,3.527929313219123,f,799,t,f,48141,0
b,31,4.5378954138363925,u,p,no_cc,t,3.4420250924606846,f,654,t,f,50009,1
d,32,2.3605046334646396,y,p,cc,v,1.8727644351006068,f,784,f,t,147581,1
c,48,0.7349674733001266,u,p,no_cc,v,0.8343010084937641,f,510,t,t,130966,1
c,18,1.6975790508754074,y,g,no_cc,v,2.1526466923110377,t,343,t,t,26782,0
a,20,5.197739485560176,u,p,cc,v,0.7129707204095437,f,840,f,t,112072,1
b,33,3.3700317643128628,y,g,no_cc,v,4.450485175919042,f,391,t,t,119352,1
a,40,8.288833658826094,y,p,cc,v,1.729387303689287,f,564,t,t,45933,0
d,28,4.308875236618059,u,p,cc,t,0.7722987361166189,t,519,f,f,97154,0
a,29,2.487142725876299,y,g,no_cc,t,0.1272387995287544,t,741,f,t,28307,0
d,27,6.171449866040301,y,p,cc,t,3.2291119314324215,t,700,t,f,112207,1
a,49,7.067772168854458,y,p,no_cc,v,3.1845115872737164,f,699,t,f,126209,1
b,33,1.6704190790094986,u,g,no_cc,t,1.7030208329064584,f,789,f,t,128297,1
c,25,1.6761921628831766,u,p,cc,t,0.35855944423825503,t,784,f,f,95874,1
b,55,0.3667142693354297,y,p,no_cc,v,2.0481444744761603,t,769,t,t,58346,0
d,29,7.364020150656405,u,p,cc,t,1.5560874753169678,t,744,t,t,132138,0
a,41,6.638045276218051,y,p,cc,t,3.3856031986750468,f,568,f,f,70772,0
a,45,4.746308757498139,u,p,cc,v,3.028896247263452,f,566,f,t,92084,1
c,25,8.441704489691972,u,g,no_cc,t,1.8229686409877,f,353,f,f,60149,0
a,45,8.056701529500533,y,g,no_cc,v,1.0894627712749505,t,827,t,t,106700,0
d,53,5.853543643967521,y,p,cc,t,4.940179830777959,t,819,t,f,47526,0
a,43,8.682712805132587,y,g,no_cc,t,2.2700081059805743,f,358,t,t,116758,0
c,25,2.0584121003676827,y,p,cc,v,3.441371178901185,f,339,f,f,105712,1
d,67,1.1191961939772788,y,g,cc,v,0.7027648378918039,t,536,t,f,148447,0
d,45,2.697496115169896,u,g,cc,v,2.427948498296989,f,685,t,t,88477,1
c,45,0.5708685608931485,u,g,no_cc,v,0.13768359934732743,t,599,t,f,25695,0
d,54,5.31169528001032,u,g,no_cc,t,2.5272755895522496,t,694,t,t,59169,0
d,58,9.366056922949614,u,p,cc,t,4.820087035588512,f,506,t,t,67947,0
c,53,0.39343540668509647,y,p,cc,t,1.9210335649290011,t,635,f,t,67224,0
c,44,1.221099140100268,u,g,no_cc,t,0.19498006287455794,f,813,t,t,65865,1
d,34,4.521990282834353,u,p,no_cc,v,0.15477895459671764,t,477,t,t,45553,0
c,26,9.33875017527905,u,p,no_cc,t,1.9399337997343475,t,695,f,f,124501,0
a,50,3.161561049767505,y,p,no_cc,t,0.8001246823159702,f,670,t,f,80410,1
b,37,5.072348086883924,u,p,no_cc,v,0.11676048164092956,t,617,f,t,123754,1
b,30,0.41572859050392097,u,p,cc,v,3.781068069750884,f,668,t,f,110895,1
c,45,1.4834320096208886,u,g,no_cc,t,2.2926150444094535,f,683,t,t,44816,1
a,65,9.86630122958847,u,p,no_cc,v,1.4462238598632726,t,361,f,t,75026,0
b,46,9.651186964360456,u,g,cc,t,4.500415915082404,f,804,t,f,70705,0
d,30,0.04939980934409616,u,g,no_cc,t,0.580694801002628,t,538,t,t,81922,0
c,63,9.51811785423239,u,p,cc,t,4.779594144776596,t,494,t,f,135700,0
b,52,6.391199378155004,u,p,no_cc,v,1.569833586886764,t,521,f,t,93914,0
d,23,8.679182945200221,u,p,cc,t,4.442018361543406,t,360,f,t,21881,0
b,35,4.547398556338591,y,p,no_cc,t,3.0147143823973077,f,428,t,f,59567,0
a,68,5.155960285792503,y,p,cc,v,4.133536798707437,t,455,f,t,67365,0
b,22,4.888465802569202,u,g,cc,v,4.920065816052322,t,677,t,f,147928,1
d,64,6.668642575461043,y,g,cc,v,1.4420271890937286,t,736,f,f,99211,1
b,42,1.396512547563129,y,g,cc,v,4.805677427037965,f,506,f,f,90122,1
c,19,0.2997358987267795,y,g,no_cc,t,1.9474094745121018,f,687,f,t,45006,1
c,27,3.079299415911909,u,g,cc,t,1.9275595236846117,t,779,f,f,61198,0
c,47,7.0468076273664675,y,p,no_cc,v,1.7019355212725285,t,639,t,t,42831,0
b,67,2.0185345212294834,y,p,cc,v,2.707038036737926,f,639,t,f,120649,1
d,62,6.734324333249173,u,g,cc,t,0.7707252158924355,f,503,f,t,36459,0
a,22,9.699120461072704,y,p,no_cc,t,2.768557426790056,f,460,f,f,52443,0
c,50,0.9390071578941839,y,p,no_cc,v,2.70852406205002,t,839,t,t,62316,0
b,18,6.726021182251262,u,g,no_cc,t,3.80950906302435,f,691,f,t,116131,1
a,35,4.437502193045711,y,p,no_cc,t,4.168249809687928,f,833,f,t,84486,1
c,49,8.681422543775053,u,p,no_cc,v,2.2022067515621204,t,369,t,f,25877,0
b,64,1.771497894473859,y,g,no_cc,v,1.5116662467574686,t,704,f,t,59553,0
d,66,6.926259522261645,y,g,no_cc,v,1.2966744865854722,t,816,f,f,134137,1
a,28,8.381152896481103,u,g,no_cc,v,0.9731191835243597,f,419,f,t,24922,0
d,38,9.446142194740233,y,g,no_cc,t,0.2882379109951244,f,516,f,t,142778,0
c,43,6.832480282896459,u,g,no_cc,v,1.7122398941735666,f,355,t,f,137018,1
a,42,4.971747640084273,u,p,cc,t,1.3512384606539163,f,665,f,t,24686,1
a,39,6.178472402012138,u,p,cc,t,4.8320869293320365,t,803,t,f,52766,0
d,44,8.689049844787181,y,g,cc,t,2.7885441312502195,t,754,f,t,99943,0
b,66,5.706097466388297,u,p,no_cc,v,1.7363851951525378,f,403,f,f,52006,0
c,30,0.3038705969683686,y,p,no_cc,t,2.90233800496848,t,376,t,f,51422,0
c,50,9.309486955069778,u,g,cc,t,0.6959835067284775,t,529,f,f,136590,0
a,51,6.895267510315612,u,p,cc,v,2.2202187460110148,t,557,t,t,148886,0
c,58,6.765133857772465,u,p,cc,t,3.131171607105319,f,563,f,f,32205,0
a,52,2.1567515239771717,y,g,cc,v,2.444489158962257,t,630,f,f,106590,1
d,18,6.5888547023265716,u,p,no_cc,t,2.0088940032716214,t,481,t,t,43527,0
b,38,3.938644056541585,u,p,no_cc,v,4.969241944498491,f,849,t,f,131483,1
d,65,6.512329770414921,u,p,cc,t,4.401573810744635,t,326,t,t,38443,0
b,23,1.0659303030799072,u,g,no_cc,v,3.1170297907972007,f,575,t,f,36524,0
a,45,6.5784530460303605,u,g,no_cc,t,2.8468868059114136,f,598,f,t,136477,1
b,34,9.994137257706665,u,p,no_cc,v,3.1033023991229203,f,390,t,f,48202,0
c,22,0.4821203886055603,y,p,cc,t,1.0065605391121664,t,779,f,t,85552,1
a,48,9.771741842213173,u,p,no_cc,t,1.975688716321593,f,757,t,t,66142,0
d,22,4.069079607228706,y,p,no_cc,v,0.1972976644544966,f,750,f,f,81692,1
d,55,8.707534503372592,y,g,cc,t,2.3777301874341332,f,664,t,f,102384,1
b,20,7.823854840582735,u,p,no_cc,v,2.7151229197883158,f,650,t,t,40855,0
d,40,5.6701626098666775,y,p,cc,t,1.138748680516048,t,699,f,t,103747,1
a,54,7.384492092513265,y,g,cc,v,4.820144235827569,t,552,t,t,80372,0
a,54,8.78515561301348,u,p,cc,v,4.54727305468621,f,758,f,t,45095,0
b,27,4.0414032165103295,y,p,cc,v,3.6107161772795293,t,798,f,f,58724,0
c,27,3.270331615632387,u,p,cc,v,2.666933143826813,t,807,f,t,69241,0
a,36,6.675933855635847,u,p,cc,v,4.349845798238425,t,603,f,f,123119,1
b,34,8.078459419412585,y,g,cc,t,0.6532617191173146,f,800,f,f,72003,0
c,38,7.622851347766158,y,g,no_cc,v,3.952548971374425,t,465,f,t,88379,0
d,31,7.978136488586345,y,g,no_cc,t,0.6241040698342415,f,714,t,f,114837,1
d,26,4.35583314812933,y,g,cc,t,3.971053312747027,t,761,t,t,111996,1
b,63,8.178342161750216,u,p,cc,v,1.3788378412567848,f,413,t,f,117454,0
a,18,1.2020905537060844,y,g,no_cc,t,4.385452905090944,t,732,f,f,114283,1
c,68,5.444890979608496,u,p,no_cc,v,4.7202104691269895,t,655,f,f,35972,0
d,62,0.057586604981215705,u,p,no_cc,v,0.7439798470255782,t,506,t,f,143805,0
b,30,3.2458582990027027,u,p,cc,t,2.3133780253269673,t,534,f,t,113846,0
b,21,3.664615348713979,u,p,no_cc,t,4.904936890813426,f,741,t,f,42927,1
b,18,3.961726916092554,y,g,cc,v,2.417037179865733,t,654,f,t,140589,1
a,66,6.954672066898622,u,p,no_cc,t,4.317737612572726,t,814,t,f,135657,1
c,57,3.885581012703457,y,g,no_cc,t,2.943657610656599,t,507,t,t,86630,0
b,49,4.486936226225307,u,p,cc,v,1.8766495395980094,t,424,f,t,124428,0
d,51,2.375441308743275,y,p,cc,t,1.428917777629351,f,437,t,f,142035,1
c,45,3.732517916293401,u,p,no_cc,t,1.0161154554304364,t,638,f,f,72347,0
b,48,2.2726962726315145,u,p,cc,t,3.8089909568884863,t,836,t,f,119708,1
a,25,0.7319592376844364,y,g,no_cc,t,1.9327025341151394,t,367,f,t,146244,0
c,56,6.034485933813779,y,g,no_cc,t,2.5563773110037555,t,840,t,t,108860,1
d,43,6.682127985550163,y,g,no_cc,v,2.4616274000059097,f,682,f,t,106210,1
b,51,6.194903460096145,u,g,cc,t,2.8863951461656563,f,318,t,f,89518,1
b,20,4.6349404380057235,y,g,cc,t,4.327885728122761,f,749,f,t,65283,1
b,67,3.797857801792298,y,p,cc,v,4.903696717917147,t,373,f,t,101326,0
c,29,8.633336495718252,y,p,cc,v,2.0379210428690846,f,575,t,t,32205,0
d,18,5.190817851362181,y,g,cc,v,4.137594610531515,f,347,f,t,140243,1
a,61,4.79181877629731,y,p,cc,v,3.8226389732735884,f,510,f,t,109874,1
b,22,0.2564206580643569,y,p,cc,v,2.8676447572778665,t,839,f,f,32748,0
a,47,3.4124782762615635,u,p,no_cc,v,4.780235718059665,t,490,t,f,41097,0
d,47,3.8019561878585706,y,p,no_cc,t,1.002372577642014,t,614,f,f,23092,0
d,34,3.988227808969005,y,p,no_cc,t,0.5463210515481071,t,412,f,t,73311,0
c,65,5.801723692273323,u,p,no_cc,t,4.269809834777111,f,469,t,f,42692,0
a,64,5.336025467268785,u,p,no_cc,t,2.1957490831687414,t,767,f,t,144954,1
c,40,6.079050927934446,u,g,cc,v,4.2348442710353025,f,313,t,t,43862,0
c,32,7.6488326154212825,u,g,cc,v,4.4654510259770746,f,587,t,t,110396,0
b,54,8.129857387160936,u,g,cc,v,0.3122879680953572,f,488,f,f,99507,0
c,38,7.181230762264944,y,p,cc,t,4.417323814930303,f,454,t,f,100152,0
b,31,9.555236959549347,y,p,no_cc,v,2.241595276847111,t,770,f,f,90469,0
d,19,0.1823258267636163,y,g,no_cc,t,2.5521624450211613,f,374,t,f,24926,0
d,28,1.957779856835461,y,p,cc,v,3.132962555466051,f,576,t,f,111299,1
a,68,0.0756287497814212,u,g,cc,t,4.6319130336504335,t,642,t,t,23969,0
d,56,6.47474714154603,u,p,cc,t,0.09558047214882015,t,724,t,f,55733,0
b,55,8.98030548949987,u,p,no_cc,v,2.3842173415890855,t,810,t,f,89855,0
d,51,2.4348229657629927,u,g,cc,t,3.4386102121528035,f,481,t,t,61743,0
a,55,9.270345447963066,u,g,no_cc,t,3.613534788491142,f,757,t,t,59876,0
d,67,0.6026739028956085,y,p,no_cc,v,3.46266215768554,f,363,t,f,127445,1
b,51,9.344360268055143,y,g,no_cc,v,0.6721756470406093,t,559,f,t,40323,0
c,35,3.516226872396344,u,g,no_cc,v,1.4969779418584062,f,492,t,f,36428,0
b,47,1.0142082844921652,y,g,no_cc,v,1.7935776270850674,t,705,t,f,54578,0
c,32,4.858717591863257,u,g,no_cc,t,4.022186038397525,f,392,f,t,106486,1
d,44,2.567765677205079,y,g,no_cc,v,1.3937993620727651,t,729,t,t,128577,1
d,68,2.8487290196192285,y,g,cc,t,1.0535248193360158,t,733,f,t,84140,1
a,51,3.0728996492628657,y,g,no_cc,v,4.787240095190481,t,703,t,f,146378,1
d,69,8.030258978326634,u,p,no_cc,t,0.0443164255673445,t,733,t,t,127325,0
c,55,5.391612766752544,u,p,no_cc,t,4.989104278409891,t,411,f,t,103829,0
b,50,3.1130769915600363,u,p,no_cc,t,3.384106494286978,f,674,f,f,26364,1
b,41,6.103337833109183,y,g,no_cc,v,4.142346497245585,t,358,t,f,148867,0
b,32,7.161506742231936,y,g,no_cc,t,1.4730969817309658,f,342,f,f,55349,0
d,47,2.7262400073353374,y,p,cc,v,0.07157638833529989,t,506,t,t,20691,0
b,59,4.135491015253515,y,g,cc,v,3.6893475928076502,f,595,f,f,146899,1
b,68,1.2188609333694755,y,g,cc,v,4.170722985003379,f,417,t,t,115598,1
a,34,1.8114934953468032,y,p,cc,t,3.702380659767596,t,831,t,t,86467,1
d,22,6.811178539649828,y,p,no_cc,v,0.714251436504193,t,521,t,t,65896,0
b,46,1.8143834769562694,y,p,no_cc,v,3.767139611284845,t,465,t,f,77062,0
b,21,5.251633836670601,u,p,no_cc,v,3.8446139105382047,t,455,f,t,117266,0
b,27,7.090462617224327,y,p,no_cc,t,3.2927025783502746,f,483,t,t,99762,0
a,34,1.0687692309474384,u,g,cc,v,3.830579663977931,f,389,t,f,33861,0
c,27,5.673122196289036,u,g,no_cc,v,4.229607198388661,t,393,f,t,116837,0
d,34,2.5656278370136376,u,p,cc,t,3.068020571187292,f,312,f,t,133779,1
b,37,9.629268752375799,u,p,no_cc,v,0.4430235698483953,f,737,t,f,108302,1
c,41,4.835456467199247,u,p,cc,v,2.4381390483360543,t,837,f,f,121710,1
c,22,8.059925497751582,y,p,no_cc,v,0.3882466733580253,t,449,f,f,83928,0
a,51,5.502265421562617,u,g,cc,v,2.037715155162154,f,307,t,f,126643,1
b,23,0.43412532854819164,y,p,no_cc,t,2.0355324456281383,t,328,t,f,135720,0
d,19,6.3315137559402235,y,g,cc,t,0.3300492207012079,t,595,f,t,103231,0
d,30,9.51403342206657,y,g,no_cc,t,1.7441026698473965,t,639,t,f,61347,0
d,60,6.016118201463312,y,g,cc,v,0.5549904939565742,t,738,t,t,23121,0
a,60,8.191888594267901,y,p,no_cc,v,4.0411760500461105,f,443,t,t,103793,0
c,65,8.842064633484078,u,g,cc,v,4.7384401298223535,f,818,t,f,48164,0
a,28,2.2807977194893247,y,g,cc,t,0.36158237628969303,f,344,f,f,45491,0
a,68,2.1204483990822665,u,g,no_cc,t,4.775576036458507,t,538,f,t,79222,0
b,64,6.1098098885099175,y,p,no_cc,t,2.6128829966837257,t,454,f,f,43165,0
d,40,4.110284698067047,u,p,no_cc,v,1.4978283897693694,f,480,t,f,134250,1
c,33,8.398613028667203,u,g,no_cc,t,0.38431037638081755,f,514,f,t,23748,0
b,48,9.000231233980111,u,g,cc,t,2.503121340352089,f,387,t,t,118581,0
b,28,3.534213793027181,y,g,cc,v,3.9725777224537433,t,555,f,f,46553,0
d,33,2.3687055897448204,u,g,cc,t,3.5354323863334907,t,810,f,t,136547,1
d,25,7.805255152438618,u,p,cc,v,0.2511300573198688,t,372,f,t,80380,0
a,21,2.748060355481361,y,p,cc,t,0.36450917683951756,f,478,t,f,64331,0
a,57,8.226143185136785,u,p,no_cc,t,2.0143664131631853,f,511,f,t,116033,0
c,21,4.237382536487628,y,p,no_cc,v,1.4764524702397164,f,533,t,f,116844,1
d,42,6.675498992914704,y,g,cc,t,1.1619216152802392,t,764,t,t,140617,1
c,20,0.9553531383466818,u,p,no_cc,v,1.405022494543568,t,522,f,f,59560,0
a,49,6.23859324676573,y,g,no_cc,t,4.017413716484423,t,563,f,t,73865,0
c,20,4.517676787372292,y,p,no_cc,t,4.64614026815927,t,506,t,f,66686,0
a,44,5.866084631754741,u,g,cc,v,2.025513472637832,t,665,t,t,95910,1
d,46,1.6801420774486342,u,g,cc,v,4.530555010662486,f,575,t,f,24675,0
b,49,7.368737449441821,y,g,no_cc,v,1.60747850623941,t,679,t,t,86706,0
a,67,8.627970775432285,u,g,no_cc,t,2.382184931718958,t,608,t,f,126985,0
a,68,2.1673980009077565,y,p,no_cc,v,1.1301449890799986,f,567,f,t,129021,1
c,36,0.9571455552016173,u,p,cc,v,3.2023802108792196,t,363,t,f,144062,0
a,38,0.23638586046336396,u,p,cc,t,4.894905575874045,t,649,f,f,147359,1
b,22,6.4197150044326605,u,p,cc,v,3.0174654802168934,t,793,t,t,97986,1
c,35,6.070940360887808,u,g,cc,v,1.7890704205677443,f,822,f,f,96216,1
a,45,5.4669741271407,y,g,cc,t,3.239087229952642,t,397,t,f,30068,0
a,59,2.3194709611597544,y,g,cc,t,0.6146033923269378,t,370,f,f,74460,0
b,39,3.9090599590551465,y,p,no_cc,t,4.443295401326993,t,663,f,f,120766,1
d,38,5.944763351861731,u,g,cc,t,2.515419753899182,t,575,t,t,66418,0
d,23,4.967668588591694,u,p,no_cc,v,2.24674871019821,t,349,t,t,46206,0
a,18,9.877855202148872,y,g,cc,t,2.929323942267596,f,657,f,f,148180,1
d,22,1.3643975255673313,y,p,cc,t,3.1239193139470123,t,784,t,t,20287,0
